path	baseline_line	disposition	destination	evidence
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/ScopesController.cs	12	rewrite		Read category filtering and complete DTO mapping; catalog listing does not itself grant service-account eligibility.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/ScopesController.cs	24	keep		Read category filtering and complete DTO mapping; catalog listing does not itself grant service-account eligibility.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/SetupController.cs	35	rewrite		Read anonymous status endpoint max-two query and bootstrap command flow; the unique organization need not be seeded or dashboard-bound.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/SetupController.cs	36	rewrite		Read anonymous status endpoint max-two query and bootstrap command flow; the unique organization need not be seeded or dashboard-bound.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/SetupController.cs	37	rewrite		Read anonymous status endpoint max-two query and bootstrap command flow; the unique organization need not be seeded or dashboard-bound.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/SetupController.cs	38	rewrite		Read anonymous status endpoint max-two query and bootstrap command flow; the unique organization need not be seeded or dashboard-bound.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TestSupportController.cs	16	rewrite		Read IgnoreApi controller attribute and development-only action; OpenAPI document transformer runs after discovery.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TestSupportController.cs	17	rewrite		Read IgnoreApi controller attribute and development-only action; OpenAPI document transformer runs after discovery.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TestSupportController.cs	18	rewrite		Read IgnoreApi controller attribute and development-only action; OpenAPI document transformer runs after discovery.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	19	keep		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	36	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	110	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	111	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	112	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	119	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	120	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	131	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	132	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	133	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	154	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	155	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	156	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	174	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	175	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	176	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	177	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	178	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	222	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	223	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	300	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	301	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	302	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/TokenController.cs	303	rewrite		Read both grant paths, stored claim/membership checks, scope/resource assignment and destinations; authorization creates the sid, not end-session. Alias avoids extension ambiguity.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/UsersController.cs	31	rewrite		Read all controller endpoints, tenant membership checks, claim-based current-user projection and UserManagementService; resolved tenant may include authorized override and RolesController does not create custom roles.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/UsersController.cs	52	rewrite		Read all controller endpoints, tenant membership checks, claim-based current-user projection and UserManagementService; resolved tenant may include authorized override and RolesController does not create custom roles.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/UsersController.cs	73	keep		Read all controller endpoints, tenant membership checks, claim-based current-user projection and UserManagementService; resolved tenant may include authorized override and RolesController does not create custom roles.
api/src/Modules/Identity/Wallow.Identity.Api/Controllers/UsersController.cs	92	rewrite		Read all controller endpoints, tenant membership checks, claim-based current-user projection and UserManagementService; resolved tenant may include authorized override and RolesController does not create custom roles.
